Route_ID,Day,Stop_Number,Route_Length_km,Traffic_Condition,Average_Speed_km_h,Fuel_Consumption_L_per_100km,Travel_Time_min,Stop_Time_Spent_min,Waste_Collected_kg
18,6,11,30.47,Low,44.09,5.63,41.46,10.89,46.28
18,6,12,30.47,Low,44.09,5.63,41.46,6.35,60.99
18,6,13,30.47,Low,44.09,5.63,41.46,9.33,55.64
18,6,14,30.47,Low,44.09,5.63,41.46,10.61,51.4
18,6,15,30.47,Low,44.09,5.63,41.46,7.09,58.32
18,6,16,30.47,Low,44.09,5.63,41.46,8.43,37.93
18,6,17,30.47,Low,44.09,5.63,41.46,11.13,51.04
18,7,1,22.6,Medium,29.39,4.92,46.14,12.1,45.92
18,7,2,22.6,Medium,29.39,4.92,46.14,8.15,46.41
18,7,3,22.6,Medium,29.39,4.92,46.14,9.34,42.8
18,7,4,22.6,Medium,29.39,4.92,46.14,7.55,63.53
18,7,5,22.6,Medium,29.39,4.92,46.14,6.88,65.47
18,7,6,22.6,Medium,29.39,4.92,46.14,14.44,46.35
18,7,7,22.6,Medium,29.39,4.92,46.14,7.2,49.3
18,7,8,22.6,Medium,29.39,4.92,46.14,11.92,53.69
18,7,9,22.6,Medium,29.39,4.92,46.14,12.61,73.67
18,7,10,22.6,Medium,29.39,4.92,46.14,12.73,63.44
18,7,11,22.6,Medium,29.39,4.92,46.14,5.96,59.04
18,7,12,22.6,Medium,29.39,4.92,46.14,5.7,47.47
18,7,13,22.6,Medium,29.39,4.92,46.14,6.1,38.2
18,7,14,22.6,Medium,29.39,4.92,46.14,9.46,47.18
18,7,15,22.6,Medium,29.39,4.92,46.14,5.53,41.29
18,7,16,22.6,Medium,29.39,4.92,46.14,6.34,46.1
18,7,17,22.6,Medium,29.39,4.92,46.14,12.15,35.15
18,8,1,31.98,Medium,31.94,6.2,60.09,5.44,59.36
18,8,2,31.98,Medium,31.94,6.2,60.09,9.41,48.76
18,8,3,31.98,Medium,31.94,6.2,60.09,11.16,55.35
18,8,4,31.98,Medium,31.94,6.2,60.09,13.91,49.21
18,8,5,31.98,Medium,31.94,6.2,60.09,7.61,62.79
18,8,6,31.98,Medium,31.94,6.2,60.09,6.37,67.94
18,8,7,31.98,Medium,31.94,6.2,60.09,14.7,49.03
18,8,8,31.98,Medium,31.94,6.2,60.09,13.62,56.59
18,8,9,31.98,Medium,31.94,6.2,60.09,7.89,41.13
18,8,10,31.98,Medium,31.94,6.2,60.09,11.83,37.75
18,8,11,31.98,Medium,31.94,6.2,60.09,7.34,58.92
18,8,12,31.98,Medium,31.94,6.2,60.09,6.04,54.31
18,8,13,31.98,Medium,31.94,6.2,60.09,8.33,47.1
18,8,14,31.98,Medium,31.94,6.2,60.09,6.92,40.25
18,8,15,31.98,Medium,31.94,6.2,60.09,8.33,61.61
18,8,16,31.98,Medium,31.94,6.2,60.09,12.39,54.35
18,8,17,31.98,Medium,31.94,6.2,60.09,10.61,47.27
18,9,1,21.5,Medium,36.37,6.13,35.47,6.56,62.0
18,9,2,21.5,Medium,36.37,6.13,35.47,7.06,65.06
18,9,3,21.5,Medium,36.37,6.13,35.47,14.39,48.29
18,9,4,21.5,Medium,36.37,6.13,35.47,11.63,33.32
18,9,5,21.5,Medium,36.37,6.13,35.47,11.73,50.41
18,9,6,21.5,Medium,36.37,6.13,35.47,14.82,37.55
18,9,7,21.5,Medium,36.37,6.13,35.47,6.03,49.12
18,9,8,21.5,Medium,36.37,6.13,35.47,7.69,56.27
18,9,9,21.5,Medium,36.37,6.13,35.47,7.99,50.97
18,9,10,21.5,Medium,36.37,6.13,35.47,8.05,58.4
18,9,11,21.5,Medium,36.37,6.13,35.47,9.19,49.62
18,9,12,21.5,Medium,36.37,6.13,35.47,7.23,48.43
18,9,13,21.5,Medium,36.37,6.13,35.47,13.01,37.66
18,9,14,21.5,Medium,36.37,6.13,35.47,7.91,74.9
18,9,15,21.5,Medium,36.37,6.13,35.47,9.5,53.03
18,9,16,21.5,Medium,36.37,6.13,35.47,6.92,51.22
18,9,17,21.5,Medium,36.37,6.13,35.47,12.29,57.86
18,10,1,18.57,Medium,28.34,5.32,39.3,7.76,36.27
18,10,2,18.57,Medium,28.34,5.32,39.3,14.81,46.14
18,10,3,18.57,Medium,28.34,5.32,39.3,8.05,57.81
18,10,4,18.57,Medium,28.34,5.32,39.3,6.04,46.93
18,10,5,18.57,Medium,28.34,5.32,39.3,10.73,59.03
18,10,6,18.57,Medium,28.34,5.32,39.3,14.0,62.78
18,10,7,18.57,Medium,28.34,5.32,39.3,9.3,46.17
18,10,8,18.57,Medium,28.34,5.32,39.3,12.01,30.32
18,10,9,18.57,Medium,28.34,5.32,39.3,14.91,37.37
18,10,10,18.57,Medium,28.34,5.32,39.3,11.12,36.48
18,10,11,18.57,Medium,28.34,5.32,39.3,5.4,42.6
18,10,12,18.57,Medium,28.34,5.32,39.3,12.07,61.29
18,10,13,18.57,Medium,28.34,5.32,39.3,8.64,45.51
18,10,14,18.57,Medium,28.34,5.32,39.3,8.73,49.42
18,10,15,18.57,Medium,28.34,5.32,39.3,13.85,65.25
18,10,16,18.57,Medium,28.34,5.32,39.3,10.9,54.02
18,10,17,18.57,Medium,28.34,5.32,39.3,5.04,34.74
18,11,1,24.92,Low,41.73,4.55,35.82,7.9,53.78
18,11,2,24.92,Low,41.73,4.55,35.82,8.31,39.57
18,11,3,24.92,Low,41.73,4.55,35.82,6.17,42.9
18,11,4,24.92,Low,41.73,4.55,35.82,6.54,54.97
18,11,5,24.92,Low,41.73,4.55,35.82,9.84,59.09
18,11,6,24.92,Low,41.73,4.55,35.82,14.09,49.39
18,11,7,24.92,Low,41.73,4.55,35.82,13.23,48.16
18,11,8,24.92,Low,41.73,4.55,35.82,11.28,48.49
18,11,9,24.92,Low,41.73,4.55,35.82,14.83,55.33
18,11,10,24.92,Low,41.73,4.55,35.82,5.36,37.6
18,11,11,24.92,Low,41.73,4.55,35.82,6.29,58.53
18,11,12,24.92,Low,41.73,4.55,35.82,10.78,60.69
18,11,13,24.92,Low,41.73,4.55,35.82,10.4,37.59
18,11,14,24.92,Low,41.73,4.55,35.82,8.93,53.85
18,11,15,24.92,Low,41.73,4.55,35.82,13.29,37.89
18,11,16,24.92,Low,41.73,4.55,35.82,11.0,52.61
18,11,17,24.92,Low,41.73,4.55,35.82,8.88,74.39
18,12,1,31.31,Medium,34.89,5.78,53.86,9.57,65.62
18,12,2,31.31,Medium,34.89,5.78,53.86,10.0,45.57
18,12,3,31.31,Medium,34.89,5.78,53.86,11.86,70.71
18,12,4,31.31,Medium,34.89,5.78,53.86,8.29,60.42
18,12,5,31.31,Medium,34.89,5.78,53.86,8.29,47.44
18,12,6,31.31,Medium,34.89,5.78,53.86,14.64,44.73
18,12,7,31.31,Medium,34.89,5.78,53.86,9.64,43.31
18,12,8,31.31,Medium,34.89,5.78,53.86,12.97,42.28
18,12,9,31.31,Medium,34.89,5.78,53.86,7.37,55.49
18,12,10,31.31,Medium,34.89,5.78,53.86,10.75,43.56
18,12,11,31.31,Medium,34.89,5.78,53.86,9.87,33.01
18,12,12,31.31,Medium,34.89,5.78,53.86,10.94,43.23
18,12,13,31.31,Medium,34.89,5.78,53.86,8.99,45.0
18,12,14,31.31,Medium,34.89,5.78,53.86,5.82,62.35
18,12,15,31.31,Medium,34.89,5.78,53.86,6.19,50.97
18,12,16,31.31,Medium,34.89,5.78,53.86,6.13,36.12
18,12,17,31.31,Medium,34.89,5.78,53.86,5.92,38.52
18,13,1,38.43,High,33.4,6.01,69.02,8.69,49.35
18,13,2,38.43,High,33.4,6.01,69.02,8.21,31.41
18,13,3,38.43,High,33.4,6.01,69.02,11.76,41.32
18,13,4,38.43,High,33.4,6.01,69.02,7.96,41.58
18,13,5,38.43,High,33.4,6.01,69.02,5.04,30.54
18,13,6,38.43,High,33.4,6.01,69.02,9.92,47.36
18,13,7,38.43,High,33.4,6.01,69.02,9.26,56.1
18,13,8,38.43,High,33.4,6.01,69.02,13.27,52.66
18,13,9,38.43,High,33.4,6.01,69.02,7.42,47.47
18,13,10,38.43,High,33.4,6.01,69.02,10.89,56.17
18,13,11,38.43,High,33.4,6.01,69.02,11.08,52.83
18,13,12,38.43,High,33.4,6.01,69.02,9.53,36.41
18,13,13,38.43,High,33.4,6.01,69.02,11.89,53.3
18,13,14,38.43,High,33.4,6.01,69.02,6.87,70.0
18,13,15,38.43,High,33.4,6.01,69.02,13.99,57.76
18,13,16,38.43,High,33.4,6.01,69.02,9.5,44.1
18,13,17,38.43,High,33.4,6.01,69.02,6.56,54.89
18,14,1,42.31,Medium,38.17,6.67,66.51,7.95,57.24
18,14,2,42.31,Medium,38.17,6.67,66.51,11.23,44.4
18,14,3,42.31,Medium,38.17,6.67,66.51,5.67,43.79
18,14,4,42.31,Medium,38.17,6.67,66.51,12.47,33.92
18,14,5,42.31,Medium,38.17,6.67,66.51,10.56,50.43
18,14,6,42.31,Medium,38.17,6.67,66.51,8.54,51.04
18,14,7,42.31,Medium,38.17,6.67,66.51,5.3,62.45
18,14,8,42.31,Medium,38.17,6.67,66.51,14.85,52.13
18,14,9,42.31,Medium,38.17,6.67,66.51,9.37,45.38
18,14,10,42.31,Medium,38.17,6.67,66.51,7.49,42.12
18,14,11,42.31,Medium,38.17,6.67,66.51,13.58,53.72
18,14,12,42.31,Medium,38.17,6.67,66.51,7.51,63.54
18,14,13,42.31,Medium,38.17,6.67,66.51,5.01,35.86
18,14,14,42.31,Medium,38.17,6.67,66.51,9.73,53.14
18,14,15,42.31,Medium,38.17,6.67,66.51,8.88,56.87
18,14,16,42.31,Medium,38.17,6.67,66.51,11.6,34.28
18,14,17,42.31,Medium,38.17,6.67,66.51,13.54,51.89
18,15,1,34.35,Low,48.2,4.97,42.77,8.99,48.68
18,15,2,34.35,Low,48.2,4.97,42.77,11.25,44.27
18,15,3,34.35,Low,48.2,4.97,42.77,9.73,61.37
18,15,4,34.35,Low,48.2,4.97,42.77,12.85,43.01
18,15,5,34.35,Low,48.2,4.97,42.77,10.89,43.21
18,15,6,34.35,Low,48.2,4.97,42.77,9.36,48.52
18,15,7,34.35,Low,48.2,4.97,42.77,12.6,54.65
18,15,8,34.35,Low,48.2,4.97,42.77,10.83,45.81
18,15,9,34.35,Low,48.2,4.97,42.77,8.29,46.51
18,15,10,34.35,Low,48.2,4.97,42.77,10.79,64.9
18,15,11,34.35,Low,48.2,4.97,42.77,6.18,67.38
18,15,12,34.35,Low,48.2,4.97,42.77,11.0,58.53
18,15,13,34.35,Low,48.2,4.97,42.77,14.12,48.09
18,15,14,34.35,Low,48.2,4.97,42.77,12.68,43.42
18,15,15,34.35,Low,48.2,4.97,42.77,5.85,53.47
18,15,16,34.35,Low,48.2,4.97,42.77,13.41,35.37
18,15,17,34.35,Low,48.2,4.97,42.77,13.48,28.04
18,16,1,24.25,Medium,37.18,5.94,39.15,14.5,68.53
18,16,2,24.25,Medium,37.18,5.94,39.15,12.14,58.07
18,16,3,24.25,Medium,37.18,5.94,39.15,7.47,50.03
18,16,4,24.25,Medium,37.18,5.94,39.15,13.26,38.81
18,16,5,24.25,Medium,37.18,5.94,39.15,14.01,40.87
18,16,6,24.25,Medium,37.18,5.94,39.15,5.47,46.63
18,16,7,24.25,Medium,37.18,5.94,39.15,13.01,51.19
18,16,8,24.25,Medium,37.18,5.94,39.15,13.29,50.1
18,16,9,24.25,Medium,37.18,5.94,39.15,7.72,39.3
18,16,10,24.25,Medium,37.18,5.94,39.15,11.06,38.32
18,16,11,24.25,Medium,37.18,5.94,39.15,12.39,50.45
18,16,12,24.25,Medium,37.18,5.94,39.15,13.04,49.0
18,16,13,24.25,Medium,37.18,5.94,39.15,8.38,54.45
18,16,14,24.25,Medium,37.18,5.94,39.15,6.92,44.53
18,16,15,24.25,Medium,37.18,5.94,39.15,14.82,40.25
18,16,16,24.25,Medium,37.18,5.94,39.15,5.92,46.41
18,16,17,24.25,Medium,37.18,5.94,39.15,7.74,47.91
18,17,1,30.09,High,20.48,6.37,88.15,6.75,47.62
18,17,2,30.09,High,20.48,6.37,88.15,11.26,44.25
18,17,3,30.09,High,20.48,6.37,88.15,14.2,48.54
18,17,4,30.09,High,20.48,6.37,88.15,9.05,59.4
18,17,5,30.09,High,20.48,6.37,88.15,9.02,52.22
18,17,6,30.09,High,20.48,6.37,88.15,13.21,58.4
18,17,7,30.09,High,20.48,6.37,88.15,14.01,43.87
18,17,8,30.09,High,20.48,6.37,88.15,11.84,50.56
18,17,9,30.09,High,20.48,6.37,88.15,10.73,40.35
18,17,10,30.09,High,20.48,6.37,88.15,7.82,47.27
18,17,11,30.09,High,20.48,6.37,88.15,8.79,47.97
18,17,12,30.09,High,20.48,6.37,88.15,11.93,57.4
18,17,13,30.09,High,20.48,6.37,88.15,6.35,42.62
18,17,14,30.09,High,20.48,6.37,88.15,9.4,42.55
18,17,15,30.09,High,20.48,6.37,88.15,10.98,54.13
18,17,16,30.09,High,20.48,6.37,88.15,12.99,53.06
18,17,17,30.09,High,20.48,6.37,88.15,13.38,75.49
18,18,1,27.41,Medium,36.18,6.03,45.44,7.68,54.61
18,18,2,27.41,Medium,36.18,6.03,45.44,6.33,47.82
18,18,3,27.41,Medium,36.18,6.03,45.44,8.07,56.66
18,18,4,27.41,Medium,36.18,6.03,45.44,13.58,38.49
18,18,5,27.41,Medium,36.18,6.03,45.44,9.22,53.63
18,18,6,27.41,Medium,36.18,6.03,45.44,14.28,42.86
18,18,7,27.41,Medium,36.18,6.03,45.44,10.34,45.22
18,18,8,27.41,Medium,36.18,6.03,45.44,12.5,60.13
18,18,9,27.41,Medium,36.18,6.03,45.44,11.69,41.97
18,18,10,27.41,Medium,36.18,6.03,45.44,12.28,48.98
18,18,11,27.41,Medium,36.18,6.03,45.44,8.43,56.09
18,18,12,27.41,Medium,36.18,6.03,45.44,11.84,44.74
18,18,13,27.41,Medium,36.18,6.03,45.44,13.47,55.24
18,18,14,27.41,Medium,36.18,6.03,45.44,5.58,50.2
18,18,15,27.41,Medium,36.18,6.03,45.44,5.47,54.11
18,18,16,27.41,Medium,36.18,6.03,45.44,14.97,56.88
18,18,17,27.41,Medium,36.18,6.03,45.44,7.13,54.99
18,19,1,30.19,Low,40.14,5.32,45.12,11.31,62.54
18,19,2,30.19,Low,40.14,5.32,45.12,12.57,56.87
18,19,3,30.19,Low,40.14,5.32,45.12,8.92,38.39
18,19,4,30.19,Low,40.14,5.32,45.12,5.7,55.93
18,19,5,30.19,Low,40.14,5.32,45.12,13.96,44.0
18,19,6,30.19,Low,40.14,5.32,45.12,7.83,51.37
18,19,7,30.19,Low,40.14,5.32,45.12,14.57,53.34
18,19,8,30.19,Low,40.14,5.32,45.12,13.64,42.22
18,19,9,30.19,Low,40.14,5.32,45.12,9.99,46.8
18,19,10,30.19,Low,40.14,5.32,45.12,5.27,45.67
18,19,11,30.19,Low,40.14,5.32,45.12,11.66,44.31
18,19,12,30.19,Low,40.14,5.32,45.12,10.1,55.84
18,19,13,30.19,Low,40.14,5.32,45.12,6.25,32.2
18,19,14,30.19,Low,40.14,5.32,45.12,12.56,40.59
18,19,15,30.19,Low,40.14,5.32,45.12,11.06,57.04
18,19,16,30.19,Low,40.14,5.32,45.12,10.03,48.86
18,19,17,30.19,Low,40.14,5.32,45.12,14.99,47.74
18,20,1,30.08,Medium,30.29,5.77,59.57,7.61,58.1
18,20,2,30.08,Medium,30.29,5.77,59.57,13.91,60.3
18,20,3,30.08,Medium,30.29,5.77,59.57,12.4,36.73
18,20,4,30.08,Medium,30.29,5.77,59.57,12.89,57.47
18,20,5,30.08,Medium,30.29,5.77,59.57,14.06,52.96
18,20,6,30.08,Medium,30.29,5.77,59.57,14.73,43.47
18,20,7,30.08,Medium,30.29,5.77,59.57,12.1,55.92
18,20,8,30.08,Medium,30.29,5.77,59.57,5.75,42.72
18,20,9,30.08,Medium,30.29,5.77,59.57,14.5,46.55
18,20,10,30.08,Medium,30.29,5.77,59.57,8.39,55.67
18,20,11,30.08,Medium,30.29,5.77,59.57,6.08,66.96
18,20,12,30.08,Medium,30.29,5.77,59.57,10.61,58.0
18,20,13,30.08,Medium,30.29,5.77,59.57,5.7,53.38
18,20,14,30.08,Medium,30.29,5.77,59.57,7.96,43.82
18,20,15,30.08,Medium,30.29,5.77,59.57,11.69,43.49
18,20,16,30.08,Medium,30.29,5.77,59.57,7.86,54.35
18,20,17,30.08,Medium,30.29,5.77,59.57,12.93,50.93
18,21,1,28.3,High,14.73,6.56,115.26,10.64,35.75
18,21,2,28.3,High,14.73,6.56,115.26,14.44,45.32
18,21,3,28.3,High,14.73,6.56,115.26,11.48,51.17
18,21,4,28.3,High,14.73,6.56,115.26,6.18,49.22
18,21,5,28.3,High,14.73,6.56,115.26,11.03,72.81
18,21,6,28.3,High,14.73,6.56,115.26,11.78,52.92
18,21,7,28.3,High,14.73,6.56,115.26,10.75,54.2
18,21,8,28.3,High,14.73,6.56,115.26,13.25,53.5
18,21,9,28.3,High,14.73,6.56,115.26,14.79,44.24
18,21,10,28.3,High,14.73,6.56,115.26,6.17,43.13
18,21,11,28.3,High,14.73,6.56,115.26,12.77,48.93
18,21,12,28.3,High,14.73,6.56,115.26,14.49,23.85
18,21,13,28.3,High,14.73,6.56,115.26,14.08,49.71
18,21,14,28.3,High,14.73,6.56,115.26,6.33,47.58
18,21,15,28.3,High,14.73,6.56,115.26,10.59,58.79
18,21,16,28.3,High,14.73,6.56,115.26,10.28,55.8
18,21,17,28.3,High,14.73,6.56,115.26,14.51,51.52
18,22,1,27.85,High,27.31,6.92,61.18,14.05,29.11
18,22,2,27.85,High,27.31,6.92,61.18,10.21,59.64
18,22,3,27.85,High,27.31,6.92,61.18,14.99,52.52
18,22,4,27.85,High,27.31,6.92,61.18,13.5,59.58
18,22,5,27.85,High,27.31,6.92,61.18,5.83,54.35
18,22,6,27.85,High,27.31,6.92,61.18,11.35,46.53
18,22,7,27.85,High,27.31,6.92,61.18,13.93,47.44
18,22,8,27.85,High,27.31,6.92,61.18,11.4,43.86
18,22,9,27.85,High,27.31,6.92,61.18,14.73,36.08
18,22,10,27.85,High,27.31,6.92,61.18,13.62,64.4
18,22,11,27.85,High,27.31,6.92,61.18,12.13,40.31
18,22,12,27.85,High,27.31,6.92,61.18,14.12,46.56
18,22,13,27.85,High,27.31,6.92,61.18,11.44,56.07
18,22,14,27.85,High,27.31,6.92,61.18,8.94,76.35
18,22,15,27.85,High,27.31,6.92,61.18,8.96,62.31
18,22,16,27.85,High,27.31,6.92,61.18,9.64,54.77
18,22,17,27.85,High,27.31,6.92,61.18,12.59,37.07
18,23,1,31.85,Medium,34.73,6.06,55.03,10.84,43.75
18,23,2,31.85,Medium,34.73,6.06,55.03,5.36,52.32
18,23,3,31.85,Medium,34.73,6.06,55.03,10.45,48.42
18,23,4,31.85,Medium,34.73,6.06,55.03,9.36,59.37
18,23,5,31.85,Medium,34.73,6.06,55.03,8.67,47.96
18,23,6,31.85,Medium,34.73,6.06,55.03,13.59,53.18
18,23,7,31.85,Medium,34.73,6.06,55.03,6.44,30.77
18,23,8,31.85,Medium,34.73,6.06,55.03,13.25,52.18
18,23,9,31.85,Medium,34.73,6.06,55.03,5.26,67.1
18,23,10,31.85,Medium,34.73,6.06,55.03,9.81,45.54
18,23,11,31.85,Medium,34.73,6.06,55.03,13.56,35.84
18,23,12,31.85,Medium,34.73,6.06,55.03,12.7,50.65
18,23,13,31.85,Medium,34.73,6.06,55.03,10.3,59.2
18,23,14,31.85,Medium,34.73,6.06,55.03,14.01,55.85
18,23,15,31.85,Medium,34.73,6.06,55.03,12.49,71.73
18,23,16,31.85,Medium,34.73,6.06,55.03,7.35,50.87
18,23,17,31.85,Medium,34.73,6.06,55.03,11.03,60.46
18,24,1,28.66,High,22.12,6.07,77.74,12.78,34.19
18,24,2,28.66,High,22.12,6.07,77.74,7.82,53.26
18,24,3,28.66,High,22.12,6.07,77.74,11.15,37.45
18,24,4,28.66,High,22.12,6.07,77.74,6.22,66.73
18,24,5,28.66,High,22.12,6.07,77.74,6.86,38.98
18,24,6,28.66,High,22.12,6.07,77.74,13.24,45.84
18,24,7,28.66,High,22.12,6.07,77.74,7.38,38.27
18,24,8,28.66,High,22.12,6.07,77.74,13.38,46.48
18,24,9,28.66,High,22.12,6.07,77.74,8.07,59.84
18,24,10,28.66,High,22.12,6.07,77.74,12.74,52.97
18,24,11,28.66,High,22.12,6.07,77.74,14.27,59.06
18,24,12,28.66,High,22.12,6.07,77.74,8.83,46.81
18,24,13,28.66,High,22.12,6.07,77.74,11.7,46.54
18,24,14,28.66,High,22.12,6.07,77.74,9.08,45.16
18,24,15,28.66,High,22.12,6.07,77.74,10.31,41.99
18,24,16,28.66,High,22.12,6.07,77.74,6.21,39.83
18,24,17,28.66,High,22.12,6.07,77.74,11.98,42.87
18,25,1,31.86,High,29.97,7.3,63.79,10.1,45.88
18,25,2,31.86,High,29.97,7.3,63.79,8.81,65.79
18,25,3,31.86,High,29.97,7.3,63.79,10.94,58.24
18,25,4,31.86,High,29.97,7.3,63.79,14.2,58.97
18,25,5,31.86,High,29.97,7.3,63.79,10.87,53.03
18,25,6,31.86,High,29.97,7.3,63.79,8.3,41.39
18,25,7,31.86,High,29.97,7.3,63.79,7.3,50.67
18,25,8,31.86,High,29.97,7.3,63.79,12.66,40.15
18,25,9,31.86,High,29.97,7.3,63.79,9.38,54.77
18,25,10,31.86,High,29.97,7.3,63.79,6.42,61.28
18,25,11,31.86,High,29.97,7.3,63.79,9.73,66.26
18,25,12,31.86,High,29.97,7.3,63.79,7.78,62.7
18,25,13,31.86,High,29.97,7.3,63.79,12.62,46.02
18,25,14,31.86,High,29.97,7.3,63.79,12.39,43.89
18,25,15,31.86,High,29.97,7.3,63.79,5.99,54.29
18,25,16,31.86,High,29.97,7.3,63.79,13.61,54.89
18,25,17,31.86,High,29.97,7.3,63.79,11.06,59.1
18,26,1,23.7,Low,41.96,5.31,33.89,9.37,52.55
18,26,2,23.7,Low,41.96,5.31,33.89,8.03,53.03
18,26,3,23.7,Low,41.96,5.31,33.89,13.15,50.13
18,26,4,23.7,Low,41.96,5.31,33.89,13.97,46.41
18,26,5,23.7,Low,41.96,5.31,33.89,14.9,73.44
18,26,6,23.7,Low,41.96,5.31,33.89,9.47,51.33
18,26,7,23.7,Low,41.96,5.31,33.89,8.31,52.12
18,26,8,23.7,Low,41.96,5.31,33.89,10.03,40.1
18,26,9,23.7,Low,41.96,5.31,33.89,8.57,46.85
18,26,10,23.7,Low,41.96,5.31,33.89,13.89,41.69
18,26,11,23.7,Low,41.96,5.31,33.89,8.68,59.44
18,26,12,23.7,Low,41.96,5.31,33.89,11.16,50.97
18,26,13,23.7,Low,41.96,5.31,33.89,11.98,23.3
18,26,14,23.7,Low,41.96,5.31,33.89,9.67,50.92
18,26,15,23.7,Low,41.96,5.31,33.89,8.56,36.19
18,26,16,23.7,Low,41.96,5.31,33.89,7.91,43.28
18,26,17,23.7,Low,41.96,5.31,33.89,13.87,31.07
18,27,1,34.33,High,31.03,6.96,66.37,8.41,49.95
18,27,2,34.33,High,31.03,6.96,66.37,13.13,61.55
18,27,3,34.33,High,31.03,6.96,66.37,7.05,29.77
18,27,4,34.33,High,31.03,6.96,66.37,14.16,46.45
18,27,5,34.33,High,31.03,6.96,66.37,10.99,51.87
18,27,6,34.33,High,31.03,6.96,66.37,6.79,51.72
18,27,7,34.33,High,31.03,6.96,66.37,7.33,42.68
18,27,8,34.33,High,31.03,6.96,66.37,7.64,34.33
18,27,9,34.33,High,31.03,6.96,66.37,6.91,66.1
18,27,10,34.33,High,31.03,6.96,66.37,9.52,48.78
18,27,11,34.33,High,31.03,6.96,66.37,8.33,52.4
18,27,12,34.33,High,31.03,6.96,66.37,6.26,63.04
18,27,13,34.33,High,31.03,6.96,66.37,7.72,38.32
18,27,14,34.33,High,31.03,6.96,66.37,5.07,44.18
18,27,15,34.33,High,31.03,6.96,66.37,10.66,29.95
18,27,16,34.33,High,31.03,6.96,66.37,11.84,49.5
18,27,17,34.33,High,31.03,6.96,66.37,7.66,42.82
18,28,1,29.25,High,27.4,6.61,64.05,11.5,44.35
18,28,2,29.25,High,27.4,6.61,64.05,13.47,57.28
18,28,3,29.25,High,27.4,6.61,64.05,12.3,32.46
18,28,4,29.25,High,27.4,6.61,64.05,8.98,49.16
18,28,5,29.25,High,27.4,6.61,64.05,12.69,48.74
18,28,6,29.25,High,27.4,6.61,64.05,9.86,42.54
18,28,7,29.25,High,27.4,6.61,64.05,14.53,56.71
18,28,8,29.25,High,27.4,6.61,64.05,12.84,52.64
18,28,9,29.25,High,27.4,6.61,64.05,6.13,36.34
18,28,10,29.25,High,27.4,6.61,64.05,8.61,37.27
18,28,11,29.25,High,27.4,6.61,64.05,11.57,61.96
18,28,12,29.25,High,27.4,6.61,64.05,7.45,41.38
18,28,13,29.25,High,27.4,6.61,64.05,12.9,63.57
18,28,14,29.25,High,27.4,6.61,64.05,6.37,44.34
18,28,15,29.25,High,27.4,6.61,64.05,9.24,28.33
18,28,16,29.25,High,27.4,6.61,64.05,9.33,52.54
18,28,17,29.25,High,27.4,6.61,64.05,6.93,49.71
18,29,1,31.47,High,32.62,7.9,57.88,13.54,38.37
18,29,2,31.47,High,32.62,7.9,57.88,9.67,36.88
18,29,3,31.47,High,32.62,7.9,57.88,8.87,62.04
18,29,4,31.47,High,32.62,7.9,57.88,10.71,26.44
18,29,5,31.47,High,32.62,7.9,57.88,8.08,46.0
18,29,6,31.47,High,32.62,7.9,57.88,11.18,29.62
18,29,7,31.47,High,32.62,7.9,57.88,7.05,50.64
18,29,8,31.47,High,32.62,7.9,57.88,12.74,44.02
18,29,9,31.47,High,32.62,7.9,57.88,7.62,56.27
18,29,10,31.47,High,32.62,7.9,57.88,7.39,52.77
18,29,11,31.47,High,32.62,7.9,57.88,5.75,53.89
18,29,12,31.47,High,32.62,7.9,57.88,13.33,47.76
18,29,13,31.47,High,32.62,7.9,57.88,8.21,64.84
18,29,14,31.47,High,32.62,7.9,57.88,13.82,37.09
18,29,15,31.47,High,32.62,7.9,57.88,9.63,59.91
18,29,16,31.47,High,32.62,7.9,57.88,13.82,52.77
18,29,17,31.47,High,32.62,7.9,57.88,12.33,57.01
18,30,1,30.53,Medium,32.68,6.3,56.05,11.66,45.45
18,30,2,30.53,Medium,32.68,6.3,56.05,10.81,45.12
18,30,3,30.53,Medium,32.68,6.3,56.05,12.91,57.8
18,30,4,30.53,Medium,32.68,6.3,56.05,8.15,47.53
18,30,5,30.53,Medium,32.68,6.3,56.05,6.17,64.48
18,30,6,30.53,Medium,32.68,6.3,56.05,8.82,46.66
18,30,7,30.53,Medium,32.68,6.3,56.05,6.1,47.77
18,30,8,30.53,Medium,32.68,6.3,56.05,12.8,52.45
18,30,9,30.53,Medium,32.68,6.3,56.05,5.69,52.63
18,30,10,30.53,Medium,32.68,6.3,56.05,12.9,45.73
18,30,11,30.53,Medium,32.68,6.3,56.05,11.62,53.28
18,30,12,30.53,Medium,32.68,6.3,56.05,9.53,52.99
18,30,13,30.53,Medium,32.68,6.3,56.05,14.51,56.12
18,30,14,30.53,Medium,32.68,6.3,56.05,6.05,48.05
18,30,15,30.53,Medium,32.68,6.3,56.05,11.5,42.79
18,30,16,30.53,Medium,32.68,6.3,56.05,13.8,23.87
18,30,17,30.53,Medium,32.68,6.3,56.05,8.07,69.26
19,1,1,31.81,Medium,37.72,5.92,50.61,11.92,51.78
19,1,2,31.81,Medium,37.72,5.92,50.61,14.75,38.57
19,1,3,31.81,Medium,37.72,5.92,50.61,14.96,53.89
19,1,4,31.81,Medium,37.72,5.92,50.61,10.28,47.81
19,1,5,31.81,Medium,37.72,5.92,50.61,11.66,52.13
